ABM,"Fundamentals of Accountancy, Business and Management 1",  ,the accounting cycle of a service business,2. records transactions of a service business in the general journaL,ABM_FABM11- IVa-d -30
ABM,"Fundamentals of Accountancy, Business and Management 1", ,the accounting cycle of a service business,3. posts transactions in the ledger,ABM_FABM11- IVa-d -31
ABM,"Fundamentals of Accountancy, Business and Management 1",  ,the accounting cycle of a service business,4. prepares a trial balance,ABM_FABM11- IVa-d -32
ABM,"Fundamentals of Accountancy, Business and Management 1", ,the accounting cycle of a service business,5. prepares adjusting entries,ABM_FABM11- IVa-d -33
ABM,"Fundamentals of Accountancy, Business and Management 1", ,the accounting cycle of a service business,6. complete the accounting cycle,ABM_FABM11- IVa-d -34
ABM,"Fundamentals of Accountancy, Business and Management 1", ,"the accounting cycle of a
merchandising business to
include the following:
1. Journalizing of
transactions using the
general and special
journals, namely: sales
journal, purchase journal,
cash receipts journal and
cash payments journal",1. describes the nature of transactions in a merchandising business,ABM_FABM11- IVe-j -35
ABM,"Fundamentals of Accountancy, Business and Management 1", ,"the accounting cycle of a
merchandising business to
include the following:
1. Journalizing of
transactions using the
general and special
journals, namely: sales
journal, purchase journal,
cash receipts journal and
cash payments journal",2. records transactions of a merchandising business in the general and special journals,ABM_FABM11- IVe-j-36
ABM,"Fundamentals of Accountancy, Business and Management 1", ,"2. Posting to the ledger,
namely: general and
subsidiary ledgers
3. Preparation of trial
balance
4. Adjusting entries to
include pre payments,
accrual and deferral
5. Worksheet preparation,
and
6. Completing the
accounting cycle of a
merchandising business",3. posts transactions in the general and subsidiary ledgers,ABM_FABM11- IVe-j -37
ABM,"Fundamentals of Accountancy, Business and Management 1", ,"2. Posting to the ledger,
namely: general and
subsidiary ledgers
3. Preparation of trial
balance
4. Adjusting entries to
include pre payments,
accrual and deferral
5. Worksheet preparation,
and
6. Completing the
accounting cycle of a
merchandising business",4. prepares a trial balance,ABM_FABM11- IVe-j -38
ABM,"Fundamentals of Accountancy, Business and Management 1", ,"2. Posting to the ledger,
namely: general and
subsidiary ledgers
3. Preparation of trial
balance
4. Adjusting entries to
include pre payments,
accrual and deferral
5. Worksheet preparation,
and
6. Completing the
accounting cycle of a
merchandising business",5. prepares adjusting entries,ABM_FABM11- IVe-j -39
ABM,"Fundamentals of Accountancy, Business and Management 1", ,"2. Posting to the ledger,
namely: general and
subsidiary ledgers
3. Preparation of trial
balance
4. Adjusting entries to
include pre payments,
accrual and deferral
5. Worksheet preparation,
and
6. Completing the
accounting cycle of a
merchandising business",6. completes the accounting cycle of a merchandising business,ABM_FABM11- IVe-j -40
ABM,"Fundamentals of Accountancy, Business and Management 1", ,"2. Posting to the ledger,
namely: general and
subsidiary ledgers
3. Preparation of trial
balance
4. Adjusting entries to
include pre payments,
accrual and deferral
5. Worksheet preparation,
and
6. Completing the
accounting cycle of a
merchandising business",7. prepares the Statement of Cost of Goods Sold and Gross Profit,ABM_FABM11- IVe-j -41
ABM,Bussiness Finance,,"the definition of finance, the activities of the financial manager                                                                                                       the financial manager, and financial institutions and markets",1.explain the major role of financial management and the different individuals involved,ABM_BF12-IIIa-1
ABM,Bussiness Finance,,,2.distinguish a financial institution from financial instrument and financial market,ABM_BF12-IIIa-2
ABM,Bussiness Finance,,,3.enumerate the varied financial institutions and their corresponding services,ABM_BF12-IIIa-3
ABM,Bussiness Finance,,,4.compare and contrast the varied financial instruments,ABM_BF12-IIIa-4
ABM,Bussiness Finance,,,5.explain the flow of funds within an organization – through and from the enterprise—and the role of the financial manager,ABM_BF12-IIIa-5
ABM,Bussiness Finance,,"the process of preparing financial statements as well as the methods or tools of analysis of financial statements, including horizontal analysis, vertical analysis, and financial ratios to test the level of liquidity, solvency, profitability, and stability of the business","1.	prepare financial statements",ABM_BF12-IIIb-6
ABM,Bussiness Finance,,,"2.define the measurement levels, namely, liquidity, solvency, stability, and profitability",ABM_BF12-IIIb-7
ABM,Bussiness Finance,,,3.perform vertical and horizontal analyses of financial statements of a single proprietorship,ABM_BF12-IIIb-8
ABM,Bussiness Finance,,,"4.compute, analyze, and interpret financial ratios such as current ratio, working capital, gross profit ratio, net profit ratio, receivable turnover, inventory turnover, debt- to- equity ratio, and the
like
",ABM_BF12-IIIb-9
ABM,Bussiness Finance,,"the financial planning process, including budget preparation, cash management, and working capital management","1.	identify the steps in the financial planning process",ABM_BF12-IIIc-d-10
ABM,Bussiness Finance,,,"2.	illustrate the formula and format for the preparation of budgets and projected financial statement",ABM_BF12-IIIc-d-11
ABM,Bussiness Finance,,,"3.	explain tools in managing cash, receivables, and inventory","

ABM_BF12-IIIc-d-12
"
ABM,Bussiness Finance,,"the sources and uses of short- term and long-term funds , and the requirements , procedure , obligation to creditor, and reportorial necessities","1.cite bank and nonbank institutions in the locality that would serve as
possible sources of funds for business operations
",ABM_BF12-IIIe-f-13
ABM,Bussiness Finance,,  ,2.compare and contrast the loan requirements of the different bank and nonbank institutions,ABM_BF12-IIIe-f-14
ABM,Bussiness Finance,,,3.draw a flow chart on the steps in loan application,ABM_BF12-IIIe-f-15
ABM,Bussiness Finance,,,4.list down obligations of entrepreneurs to creditors,ABM_BF12-IIIe-f-16
ABM,Bussiness Finance,,,5.identify uses of funds,ABM_BF12-IIIe-f-17
ABM,Bussiness Finance,,"basic concepts of risk and return, and the time value of money",1.calculate future value and present value of money,ABM_BF12-IIIg-h-18
ABM,Bussiness Finance,,,2.compute for the effective annual interest rate,ABM_BF12-IIIg-h-19
ABM,Bussiness Finance,,,3.compute loan amortization using mathematical concepts and the present value tables,ABM_BF12-IIIg-h-20
ABM,Bussiness Finance,,,4.apply mathematical concepts and tools in computing for finance and investment problems,ABM_BF12-IIIg-h-21
ABM,Bussiness Finance,,,5.explain the risk-return trade-off,ABM_BF12-IIIg-h-22
ABM,Bussiness Finance,,"the definition, purpose, kinds, advantages, and disadvantages and the risks of investment",1. compare and contrast the different types of investments,ABM_BF12-IVm-n-23
ABM,Bussiness Finance,,,"2.classify investment according to its type and features, and advantages and disadvantages",ABM_BF12-IVm-n-24
ABM,Bussiness Finance,,,.3. measure and list ways to minimize or reduce investment risks in simple case problems,ABM_BF12-IVm-n-25
ABM,Bussiness Finance,,,,
ABM,Bussiness Finance,,,,
ABM,Bussiness Finance,,,,
ABM,Bussiness Finance,,"basic concepts of risk and return, and the time value of money","1.	calculate future value and present value of money",ABM_BF12-IIIg-h-18
ABM,Bussiness Finance,,,2.compute for the effective annual interest rate,ABM_BF12-IIIg-h-19
ABM,Bussiness Finance,,,3.compute loan amortization using mathematical concepts and the present value tables,ABM_BF12-IIIg-h-20
ABM,Bussiness Finance,,,4.apply mathematical concepts and tools in computing for finance and investment problems,ABM_BF12-IIIg-h-21
ABM,Bussiness Finance,,,5.explain the risk-return trade-off,ABM_BF12-IIIg-h-22
ABM,Bussiness Finance,,"the definition, purpose, kinds, advantages, and disadvantages and the risks of investment",1. compare and contrast the different types of investments,ABM_BF12-IVm-n-23
ABM,Bussiness Finance,,,"2. classify investment according to its type and features, and advantages and disadvantages",ABM_BF12-IVm-n-24
ABM,Bussiness Finance,,,.3. measure and list ways to minimize or reduce investment risks in simple case problems,ABM_BF12-IVm-n-25
ABM,Bussiness Finance,,the philosophy and practices in personal finance,1. enumerate money management philosophies,ABM_BF12-IVo-p-26
ABM,Bussiness Finance,,,"2. illustrate the money management cycle and gives examples of sound practices in earning, spending, saving, and investing money","

ABM_BF12-IVo-p-27
"
ABM,Bussiness Finance,,"The learners demonstrate an understanding of:

1.	fractions
2.	decimals and percentage
","The learners
1. Perform fundamental operations on fractions and decimals
",ABM_BM11FO-Ia-1
ABM,Bussiness Finance,,,2. Express  fractions to decimals and percent forms and vice versa,ABM_BM11FO-Ia-2
ABM,Bussiness Finance,,,3.Illustrate how decimals and fractions can be written in terms of percent,ABM_BM11FO-Ib-3
ABM,Bussiness Finance,,,"4.Give real-life situations to illustrate fractions, decimals, and percent",ABM_BM11FO-Ic-4
ABM,Bussiness Finance,,,"5. Solve problems involving fractions, decimals, and percent",ABM_BM11FO-Id-5
ABM,Bussiness Math,,key concepts of ratio and proportion,1. Compare and differentiate ratio and rate,ABM_BM11RP-Ie-1
ABM,Bussiness Math,,,"2. Write proportions
illustrating real-life situations
",ABM_BM11RP-Ie-2
ABM,Bussiness Math,,,"3. Identify the different kinds
of proportion and give examples for each
",ABM_BM11RP-Ie-3
ABM,Bussiness Math,,,"4. Solve problems involving
direct, inverse and partitive proportion
",ABM_BM11RP-If-4
ABM,Bussiness Math,,key concepts in buying and selling,"1. Differentiate Mark-on, Mark down and Mark-up",ABM_BM11BS-Ig-1
ABM,Bussiness Math,,,,
ABM,Bussiness Math,,,"2.Illustrate how Mark-on, Mark-down, and Mark-up are obtained",ABM_BM11BS-Ih-2
ABM,Bussiness Math,,,"3. Differentiate mark-up from
margins
",ABM_BM11BS-Ih-3
ABM,Bussiness Math,,,4. Describe how gross margins is used in sales,ABM_BM11BS-Ih-4
ABM,Bussiness Math,,,5. Illustrate how to compute single trade discounts and discount series,ABM_BM11BS-Ih-5
ABM,Bussiness Math,,,6. Differentiate profit from loss,ABM_BM11BS-Ii-6
ABM,Bussiness Math,,,"7. Illustrate how profit is obtained and how to avoid
loss in a given transaction
",ABM_BM11BS-Ii-7
ABM,Bussiness Math,,,"8.  Define break-even; illustrate how to determine
break-even point
",ABM_BM11BS-Ij-8
ABM,Bussiness Math,,,9. Solve problems involving buying and selling products,ABM_BM11BS-Ij-9
ABM,Bussiness Math,,,"10.Illustrate how interest is computed specifically as applied to mortgage, amortization, and on services/utilities and on
deposits and loans
",ABM_BM11BS-Ij-10
ABM,Bussiness Math,,,11. Illustrate the different types of commissions,ABM_BM11BS-IIa-11
ABM,Bussiness Math,,,"12. Compute commissions on
cash basis and commission on instalment basis
",ABM_BM11BS-IIa-12
ABM,Bussiness Math,,,"13 Illustrate how to obtain down payment, gross
balance, and current increased balance
",ABM_BM11BS-IIa-13
ABM,Bussiness Math,,,14. Solve problems involving interests and commissions,ABM_BM11BS-IIb-14
ABM,Bussiness Math,the fundamental operations of mathematics as applied in salaries and wages,,"1. Define salary, wage, income, benefits",ABM_BM11SW-IIc-1
ABM,Bussiness Math,,,2. Compute gross and net earnings,ABM_BM11SW-IId-2
ABM,Bussiness Math,,,"3. Differentiate gross from net
earnings
",ABM_BM11SW-IId-3
ABM,Bussiness Math,,,4. Enumerate the benefits of a wage earner,ABM_BM11SW-IIe-4
ABM,Bussiness Math,,,5. Define each of the benefits given to wage earners,ABM_BM11SW-IIe-5
ABM,Bussiness Math,,,"6. Distinguishe taxable from
nontaxable benefits
",ABM_BM11SW-IIe-6
ABM,Bussiness Math,,,"7. Enumerate the standard deductions with the
corresponding computation
",ABM_BM11SW- IIe-7
ABM,Bussiness Math,,,8. Identify the variables needed in the computation of the overtime,ABM_BM11SW- IIe -8
ABM,Bussiness Math,,,9. Compute overtime pay,ABM_BM11SW- IIe -9
ABM,Bussiness Math,,,"10. Use E- spread sheet in the
computation of salary and overtime pay
",ABM_BM11SW- IIf -10
ABM,Bussiness Math,,,"11. Present graphical representation of the details
or particulars of the salary
",ABM_BM11SW- IIf -13
ABM,Bussiness Math,"business data present them in graphs, charts, and tables",,1. Show samples of business data,ABM_BM11PAD-IIg-1
ABM,Bussiness Math,,,"2. Compare the forms (textual, tabular, and
graphical) of data
",ABM_BM11PAD-IIg-2
ABM,Bussiness Math,,,3. Identify the essential parts of a table,ABM_BM11PAD-IIg-3
ABM,Bussiness Math,,,"4. Draw the table to present
the data
",ABM_BM11PAD-IIh-4
ABM,Bussiness Math,,,"5. Analyze and interprets the data presented in the table using measures of central tendency and variability and tests of significant
differences
",ABM_BM11PAD-IIh-5
ABM,Bussiness Math,,,6. Describe the different kinds of graphs for data presentation,ABM_BM11PAD-IIi-6
ABM,Bussiness Math,,,7. Describe the essential parts of a graph,ABM_BM11PAD-IIi-7
ABM,Bussiness Math,,,"8. Give a set of business data;
identify the graphs to be used
",ABM_BM11PAD-IIi-8
ABM,Bussiness Math,,,"9. Draw the graph/table to
present the data
",ABM_BM11PAD-IIi-9
ABM,Bussiness Math,,,"10. Analyze and interpret the data presented in a
graph/table
",ABM_BM11PAD-IIi-10
ABM,Bussiness Math,,,"11. Use software (i.e., MS Excel, SPSS) programs to compute and present graphical representation of
business data
",ABM_BM11PAD-IIj-11
ABM,Principles of Marketing,,"the marketing principles,
goals, and traditional and
contemporary approaches
to marketing",1. define and understand marketing,"ABM_PM11-Ia-b-1"
ABM,Principles of Marketing,,"the marketing principles,
goals, and traditional and
contemporary approaches
to marketing","2. describe the traditional approaches
to marketing",ABM_PM11-Ia-b-2
ABM,Principles of Marketing,,"the marketing principles,
goals, and traditional and
contemporary approaches
to marketing",3. discuss the goals of marketing,ABM_PM11-Ia-b-3
ABM,Principles of Marketing,,"the marketing principles,
goals, and traditional and
contemporary approaches
to marketing","4. identify and explain contemporary
marketing approaches",ABM_PM11-Ia-b-4
ABM,Principles of Marketing,,"the value of customer
relations and customer
service",5. define “relationship marketing”,ABM_PM11-Ic-d-5
ABM,Principles of Marketing,,"the value of customer
relations and customer
service",6. explain the value of customers ,ABM_PM11-Ic-d-6
ABM,Principles of Marketing,,"the value of customer
relations and customer
service","7. identify and describe “relationship
development strategies”","ABM_PM11-Ic-d-7"
ABM,Principles of Marketing,,"the value of customer
relations and customer
service","8. illustrate successful customer
service strategy in the Philippine
business enterprise",ABM_PM11-Ic-d-8
ABM,Principles of Marketing,,"the importance of
information, the market
characteristics affecting
consumer behavior, and the
bases of market
segmentation","9. distinguish between strategic and
marketing planning in terms of
objectives and processes","ABM_PM11-Ie-i-9"
ABM,Principles of Marketing,,"the importance of
information, the market
characteristics affecting
consumer behavior, and the
bases of market
segmentation","10. analyze the elements of macro- and
micro-environment and their
influence to marketing planning",ABM_PM11-Ie-i-10
ABM,Principles of Marketing,,"the importance of
information, the market
characteristics affecting
consumer behavior, and the
bases of market
segmentation","11. define marketing research, its
importance to a business enterprise
and identify the steps in marketing
research","ABM_PM11-Ie-i-11"
ABM,Principles of Marketing,,"the importance of
information, the market
characteristics affecting
consumer behavior, and the
bases of market
segmentation","12. describe the consumer and business
markets",ABM_PM11-Ie-i-12
ABM,Principles of Marketing,,"the importance of
information, the market
characteristics affecting
consumer behavior, and the
bases of market
segmentation","13. differentiate the buying behavior
and decision making of individual/
household customer versus the
business (organizational) customer",ABM_PM11-Ie-i-13
ABM,Principles of Marketing,,"the importance of
information, the market
characteristics affecting
consumer behavior, and the
bases of market
segmentation","14. identify and segment market for a
product or service",ABM_PM11-Ie-i-14
ABM,Principles of Marketing,,"the importance of
information, the market
characteristics affecting
consumer behavior, and the
bases of market
segmentation","15. select the appropriate target market
segment and its positioning",ABM_PM11-Ie-i-15
ABM,Principles of Marketing,,"the essence of the new
product development,
pricing, placing
(distribution), and
promoting a product or
service","16. define a product and differentiates
the product, services, and
experiences",ABM_PM11-IIa-e-16
ABM,Principles of Marketing,,"the essence of the new
product development,
pricing, placing
(distribution), and
promoting a product or
service","17. identify and describe the factors to
consider when setting prices and
new product pricing and its general
pricing approaches",ABM_PM11-IIa-e-17
ABM,Principles of Marketing,,"the essence of the new
product development,
pricing, placing
(distribution), and
promoting a product or
service","18. discuss the structure of distribution
channels, its functions, and the
nature of supply chain management",ABM_PM11-IIa-e-18
ABM,Principles of Marketing,,"the essence of the new
product development,
pricing, placing
(distribution), and
promoting a product or
service","19. define and identify relevant
promotional tools, namely,
advertising, sales promotion,
personal selling, public relations,
and direct marketing to create
awareness and persuade the target
market to buy the product or
patronize the service",ABM_PM11-IIa-e-19
ABM,Principles of Marketing,,"the necessity of a marketing
plan in business","20. explain the relationship between
market analysis, planning,
implementation, and control","ABM_PM11-IIf-20"
ABM,Principles of Marketing,,"the necessity of a marketing
plan in business","21. analyze the company’s situation,
markets, and environment (the
marketing audit and SWOT analysis)",ABM_PM11-IIf-21
ABM,Principles of Marketing,,"the necessity of a marketing
plan in business","22. identify target market and
positioning",ABM_PM11-IIf-22
ABM,Principles of Marketing,,"the necessity of a marketing
plan in business","23. explain the significance of the
marketing mix to motivate the
potential market to buy the product
or service (the marketing plan)",ABM_PM11-IIf-23
ABM,Principles of Marketing,,"and proper interpretation of
marketing strategies
through workshop and
presentation","24. integrate the marketing concepts
and techniques learned by
preparing a marketing plan","ABM_PM11-IIg-j-24"
ABM,Principles of Marketing,,"and proper interpretation of
marketing strategies
through workshop and
presentation","25. present a mini-marketing plan,
orally and in writing",ABM_PM11-IIg-j-25
,,,,,
ABM,Organization and Management,,basic concepts and theories of management,1. discuss the meaning and functions of management,ABM_AOM11-Ia-b-1
ABM,Organization and Management,,basic concepts and theories of management,2. explain the various types of management theories,ABM_AOM11-Ia-b-2
ABM,Organization and Management,,basic concepts and theories of management,"3. explain the functions, roles, and skills of a manager",ABM_AOM11-Ia-b-3
ABM,Organization and Management,,"the role of business in the environment, and how the environment affects the firm",4. identify various forces/elements of the firm’s environment,ABM_AOM11-Ic-d-4
ABM,Organization and Management,,"the role of business in the environment, and how the environment affects the firm",5. summarize these forces using the PEST and SWOT analyses,ABM_AOM11-Ic-d-5
ABM,Organization and Management,,"the role of business in the environment, and how the environment affects the firm",6.describe the local and international business environment of a firm,ABM_AOM11-Ic-d-6
ABM,Organization and Management,,"the role of business in the environment, and how the environment affects the firm",7. explain the role of business in relation to the economy,ABM_AOM11-Ic-d-7
ABM,Organization and Management,,"the role of business in the environment, and how the environment affects the firm",8. discuss the different phases of economic development,ABM_AOM11-Ic-d-8
ABM,Organization and Management,,"the role of business in the environment, and how the environment affects the firm",9. differentiate the various forms of business organizations,ABM_AOM11-Ic-d-9
ABM,Organization and Management,,the importance of planning concepts in business success,10. discuss the nature of planning,ABM_AOM11-Ie-g- 10
ABM,Organization and Management,,the importance of planning concepts in business success,11. compare and contrast the different types of plans,ABM_AOM11-Ie-g- 11
ABM,Organization and Management,,the importance of planning concepts in business success,12. describe planning at different levels in the firm,ABM_AOM11-Ie-g- 12
ABM,Organization and Management,,the importance of planning concepts in business success,13. apply appropriate planning techniques and tools,ABM_AOM11-Ie-g- 13
ABM,Organization and Management,,the importance of planning concepts in business success,14. formulate a decision from several alternatives,ABM_AOM11-Ie-g- 14
ABM,Organization and Management,,the significance of organization structures for effective business management,15. discuss the nature of organizations,ABM_AOM11-Ih-j- 15
ABM,Organization and Management,,the significance of organization structures for effective business management,16. distinguish the various types of organization structures,ABM_AOM11-Ih-j- 16
ABM,Organization and Management,,the significance of organization structures for effective business management,17. apply organization theories in solving business cases.,ABM_AOM11-Ih-j- 17
ABM,Organization and Management,,the significance of organization structures for effective business management,18. identify the different elements of delegation,ABM_AOM11-Ih-j- 18
ABM,Organization and Management,,the significance of organization structures for effective business management,19. differentiate formal from informal organization,ABM_AOM11-Ih-j- 19
ABM,Organization and Management,,"the process of recruiting, selecting, and training employees",20. discuss the nature of staffing,ABM_AOM11-IIa-b- 20
ABM,Organization and Management,,"the process of recruiting, selecting, and training employees",21. explain the steps in the recruitment and selection process,ABM_AOM11-IIa-b- 21
ABM,Organization and Management,,"the process of recruiting, selecting, and training employees",22. recognize the different training programs,ABM_AOM11-IIa-b- 22
ABM,Organization and Management,,"the process of recruiting, selecting, and training employees",23. identify the policy guidelines on compensation/wages and performance evaluation/appraisal,ABM_AOM11-IIa-b- 23
ABM,Organization and Management,,"the process of recruiting, selecting, and training employees",24. discuss the importance of employee relations,ABM_AOM11-IIa-b- 24
ABM,Organization and Management,,"the process of recruiting, selecting, and training employees",25. differentiate various employee movements,ABM_AOM11-IIa-b- 25
ABM,Organization and Management,,"the process of recruiting, selecting, and training employees",26. adopt effective rewards system,ABM_AOM11-IIa-b- 26
ABM,Organization and Management,,"how motivation, leadership, and communication work in an organization",27. discuss the nature of directing,ABM_AOM11-IIc-e- 27
ABM,Organization and Management,,"how motivation, leadership, and communication work in an organization",28. differentiate leading to managing,ABM_AOM11-IIc-e- 28
ABM,Organization and Management,,"how motivation, leadership, and communication work in an organization",29. identify the different theories of motivation,ABM_AOM11-IIc-e- 29
ABM,Organization and Management,,"how motivation, leadership, and communication work in an organization",30. differentiate styles of leadership,ABM_AOM11-IIc-e- 30
